event_id,current_time,event_starttimestamp,event_state,outcome_home,outcome_draw,outcome_away,outcome_unexpectedOddsTrend,outcome_startingOdds,event_home_score,event_away_score,event_time
1006080818,2020-02-04T22:44:39Z,2020-02-04T20:47:30Z,STARTED,0,0,0,,,1,1,94
1006102183,2020-02-04T22:44:39Z,2020-02-04T21:00:37Z,STARTED,14.0,0.22,4.25,False,6/5,0,0,86
1006052170,2020-02-04T22:44:39Z,2020-02-04T22:18:25Z,STARTED,0.75,1.8,5.0,False,13/25,0,0,29
1006052171,2020-02-04T22:44:39Z,2020-02-04T22:19:02Z,STARTED,4.25,2.75,0.5714285714285714,True,10/11,0,1,28
1006115064,2020-02-04T22:44:39Z,2020-02-04T22:19:54Z,STARTED,0.2222222222222222,4.4,9.5,False,3/5,1,0,27
1006080818,2020-02-04T22:44:41Z,2020-02-04T20:47:30Z,STARTED,0,0,0,,,1,1,94
1006102183,2020-02-04T22:44:41Z,2020-02-04T21:00:37Z,STARTED,14.0,0.22,4.25,False,6/5,0,0,86
1006052170,2020-02-04T22:44:41Z,2020-02-04T22:18:25Z,STARTED,0.75,1.8,5.0,False,13/25,0,0,29
1006052171,2020-02-04T22:44:41Z,2020-02-04T22:19:02Z,STARTED,4.25,2.75,0.5714285714285714,True,10/11,0,1,28
1006115064,2020-02-04T22:44:41Z,2020-02-04T22:19:54Z,STARTED,0.2222222222222222,4.4,9.5,False,3/5,1,0,27
1006080818,2020-02-04T22:45:07Z,2020-02-04T20:47:30Z,STARTED,0,0,0,,,1,1,94
1006102183,2020-02-04T22:45:07Z,2020-02-04T21:00:37Z,STARTED,14.0,0.16666666666666666,4.6,False,6/5,0,0,86
1006052170,2020-02-04T22:45:07Z,2020-02-04T22:18:25Z,STARTED,0.75,1.8,5.0,False,13/25,0,0,29
1006052171,2020-02-04T22:45:07Z,2020-02-04T22:19:02Z,STARTED,4.25,2.75,0.5714285714285714,True,10/11,0,1,29
1006115064,2020-02-04T22:45:07Z,2020-02-04T22:19:54Z,STARTED,0.2222222222222222,4.4,9.5,False,3/5,1,0,28
1006080818,2020-02-04T22:45:12Z,2020-02-04T20:47:30Z,STARTED,0,0,0,,,1,1,94
1006102183,2020-02-04T22:45:12Z,2020-02-04T21:00:37Z,STARTED,14.0,0.16666666666666666,4.6,False,6/5,0,0,86
1006052170,2020-02-04T22:45:12Z,2020-02-04T22:18:25Z,STARTED,0.75,1.8,5.0,False,13/25,0,0,30
1006052171,2020-02-04T22:45:12Z,2020-02-04T22:19:02Z,STARTED,4.25,2.75,0.5714285714285714,True,10/11,0,1,29
1006115064,2020-02-04T22:45:12Z,2020-02-04T22:19:54Z,STARTED,0.2222222222222222,4.4,9.5,False,3/5,1,0,28
1006080818,2020-02-04T22:45:39Z,2020-02-04T20:47:30Z,STARTED,0,0,0,,,1,1,95
1006102183,2020-02-04T22:45:39Z,2020-02-04T21:00:37Z,STARTED,14.0,0.18181818181818182,4.5,False,6/5,0,0,87
1006052170,2020-02-04T22:45:39Z,2020-02-04T22:18:25Z,STARTED,0.75,1.8,5.0,False,13/25,0,0,30
1006052171,2020-02-04T22:45:39Z,2020-02-04T22:19:02Z,STARTED,4.25,2.75,0.5714285714285714,True,10/11,0,1,29
1006115064,2020-02-04T22:45:39Z,2020-02-04T22:19:54Z,STARTED,0.2222222222222222,4.4,9.5,False,3/5,1,0,28
1006080818,2020-02-04T22:45:40Z,2020-02-04T20:47:30Z,STARTED,0,0,0,,,1,1,95
1006102183,2020-02-04T22:45:40Z,2020-02-04T21:00:37Z,STARTED,14.0,0.18181818181818182,4.5,False,6/5,0,0,87
1006052170,2020-02-04T22:45:40Z,2020-02-04T22:18:25Z,STARTED,0.75,1.8,5.0,False,13/25,0,0,30
1006052171,2020-02-04T22:45:40Z,2020-02-04T22:19:02Z,STARTED,4.25,2.75,0.5714285714285714,True,10/11,0,1,29
1006115064,2020-02-04T22:45:40Z,2020-02-04T22:19:54Z,STARTED,0.2222222222222222,4.4,9.5,False,3/5,1,0,28
1006080818,2020-02-04T22:46:07Z,2020-02-04T20:47:30Z,STARTED,0,0,0,,,1,1,95
1006102183,2020-02-04T22:46:07Z,2020-02-04T21:00:37Z,STARTED,14.0,0.18181818181818182,4.8,False,6/5,0,0,87
1006052170,2020-02-04T22:46:07Z,2020-02-04T22:18:25Z,STARTED,0.75,1.8,5.0,False,13/25,0,0,30
1006052171,2020-02-04T22:46:07Z,2020-02-04T22:19:02Z,STARTED,4.25,2.75,0.5714285714285714,True,10/11,0,1,30
1006115064,2020-02-04T22:46:07Z,2020-02-04T22:19:54Z,STARTED,0.24,4.2,9.5,False,3/5,1,0,29
1006080818,2020-02-04T22:46:08Z,2020-02-04T20:47:30Z,STARTED,0,0,0,,,1,1,95
1006102183,2020-02-04T22:46:08Z,2020-02-04T21:00:37Z,STARTED,14.0,0.18181818181818182,4.8,False,6/5,0,0,87
1006052170,2020-02-04T22:46:08Z,2020-02-04T22:18:25Z,STARTED,0.75,1.8,5.0,False,13/25,0,0,30
1006052171,2020-02-04T22:46:08Z,2020-02-04T22:19:02Z,STARTED,4.25,2.75,0.5714285714285714,True,10/11,0,1,30
1006115064,2020-02-04T22:46:08Z,2020-02-04T22:19:54Z,STARTED,0.24,4.2,9.5,False,3/5,1,0,29
1006080818,2020-02-04T22:46:36Z,2020-02-04T20:47:30Z,STARTED,0,0,0,,,1,1,96
